184,Hermus Hotel," Francoise Miterrand, 68, Encamp AD200, Andorra 
",hotel,42.5343,1.58529,3.5,17130,17133
185,Hotel Europa," Carlo Magno 57, Escaldes-Engordany, Andorra 
",hotel,42.5101,1.53879,4.0,17133,17134
186,Hotel Phoebus," Carrer de la Solana 113, Pas de la Casa AD200, Andorra 
",hotel,42.5402,1.72969,4.5,17134,17136
187,Santa Anna Hotel," Placa Coprinceps, 1, Escaldes-Engordany AD700, Andorra 
",hotel,42.5088,1.53977,5.0,17136,17138
188,Font del Marge Hotel," Baixada del Moli 49, Andorra la Vella AD500, Andorra 
",hotel,42.5045,1.51509,4.0,17138,17142
189,Hotel Xalet El Duc," Carretera General, Soldeu, Andorra 
",hotel,42.5778,1.66605,4.0,17142,17142
190,VIP Hotel," 102, Av. Coprincep Frances, Encamp AD200, Andorra 
",hotel,42.5363,1.58302,3.0,17142,17143
191,Edelweiss Apartments," Carretera General, Soldeu, Andorra 
",hotel,42.5778,1.66605,4.5,17143,17143
192,Somriu Hotel Vall Ski," Ctra. General de Franca km. 16, Incles AD100, Andorra 
",hotel,0.0,0.0,3.0,17143,17191
193,Hotel Sucara," Carretera General, La Cortinada AD300, Andorra 
",hotel,42.5757,1.5192,3.0,17191,17209
194,Apartments Sol Neu," Carretera General, Soldeu, Andorra 
",hotel,42.5778,1.66605,2.5,17209,17209
195,Arans Aparthotel," Ordino Arcalis, Arans AD 300, Andorra 
",hotel,42.6158,1.49028,2.5,17209,17247
196,Cervol Hotel," Av. Santa Coloma, 46, Andorra la Vella AD500, Andorra 
",hotel,42.5031,1.51323,2.5,17247,17416
197,Comtes De Foix," Av. Coprincep Episcopal 85, Encamp, Andorra 
",hotel,42.5297,1.5718,1.5,17416,17418
198,Continental Hotel," Av Del Pessebre, 1, Escaldes-Engordany AD700, Andorra 
",hotel,42.5109,1.5417,1.5,17418,17420
199,Font De Ferro Hotel," Carretera General Aixovall, Aixovall, Andorra 
",hotel,42.4768,1.48889,2.0,17420,17424
200,Hotel Cims," C/ Pau Casals, 11, Andorra la Vella, Andorra 
",hotel,42.5086,1.53071,2.5,17424,17440
201,Hotel Confort Soldeu," Ctra. General, s/n - Bordes dEnvalira, Soldeu AD 100, Andorra 
",hotel,0.0,0.0,2.5,17440,17462
202,Hotel Co-Princeps," Carrer Carvajal de Hue 1, Sant Julia de Loria AD600, Andorra 
",hotel,42.468,1.49369,2.0,17462,17546
